"","name","address","city"
"1","선화예술중학교","서울특별시 광진구 천호대로 664","광진구"
"2","서울숭신초등학교","서울특별시 성동구 마장로 161","성동구"
"3","행당중학교","서울특별시 성동구 왕십리로 189","성동구"
"4","한양대학교사범대학부속중학교","서울특별시 성동구 마조로 42","성동구"
"5","자양중학교","서울특별시 광진구 뚝섬로41길 33","광진구"
"6","용곡중학교","서울특별시 광진구 용마산로22길 76","광진구"
"7","옥정중학교","서울특별시 성동구 한림말길 11","성동구"
"8","양진중학교","서울특별시 광진구 워커힐로 32","광진구"
"9","신양중학교","서울특별시 광진구 자양강변길 73","광진구"
"10","성원중학교","서울특별시 성동구 성덕정9가길 13","성동구"
"11","성수중학교","서울특별시 성동구 서울숲길 18","성동구"
"12","무학중학교","서울특별시 성동구 행당로 120","성동구"
"13","마장중학교","서울특별시 성동구 마장로35나길 31","성동구"
"14","대원국제중학교","서울특별시 광진구 용마산로22길 26","광진구"
"15","동마중학교","서울특별시 성동구 마조로11길 18","성동구"
"16","동국대학교사범대학부속여자중학교","서울특별시 광진구 광나루로36길 47","광진구"
"17","구의중학교","서울특별시 광진구 광나루로30길 80","광진구"
"18","광희중학교","서울특별시 성동구 독서당로62길 46","성동구"
"19","광진중학교","서울특별시 광진구 뚝섬로64길 45","광진구"
"20","광장중학교","서울특별시 광진구 광장로1길 1","광진구"
"21","광양중학교","서울특별시 광진구 자양로3길 7","광진구"
"22","광남중학교","서울특별시 광진구 아차산로70길 17-62","광진구"
"23","경일중학교","서울특별시 성동구 성수일로 27","성동구"
"24","경수중학교","서울특별시 성동구 뚝섬로13길 14","성동구"
"25","건국대학교사범대학부속중학교","서울특별시 광진구 자양로 145-1","광진구"
"26","한양초등학교","서울특별시 성동구 살곶이길 208","성동구"
"27","세종초등학교","서울특별시 광진구 군자로 114","광진구"
"28","성동초등학교","서울특별시 광진구 자양로4길 63","광진구"
"29","서울화양초등학교","서울특별시 광진구 군자로 9","광진구"
"30","서울행현초등학교","서울특별시 성동구 행당로 95","성동구"
"31","서울행당초등학교","서울특별시 성동구 고산자로8길 6","성동구"
"32","서울중마초등학교","서울특별시 광진구 동일로72길 43","광진구"
"33","서울중광초등학교","서울특별시 광진구 긴고랑로13길 59","광진구"
"34","서울장안초등학교","서울특별시 광진구 군자로 74","광진구"
"35","서울자양초등학교","서울특별시 광진구 아차산로44길 26","광진구"
"36","서울응봉초등학교","서울특별시 성동구 독서당로62길 28","성동구"
"37","서울용마초등학교","서울특별시 광진구 천호대로113길 10","광진구"
"38","서울용답초등학교","서울특별시 성동구 용답25길 1","성동구"
"39","서울용곡초등학교","서울특별시 광진구 용마산로22길 82","광진구"
"40","서울옥정초등학교","서울특별시 성동구 한림말길 43","성동구"
"41","서울옥수초등학교","서울특별시 성동구 금호로1길 25","성동구"
"42","서울양진초등학교","서울특별시 광진구 워커힐로 32","광진구"
"43","서울양남초등학교","서울특별시 광진구 뚝섬로64길 71","광진구"
"44","서울신자초등학교","서울특별시 광진구 뚝섬로46길 64","광진구"
"45","서울신양초등학교","서울특별시 광진구 능동로 42","광진구"
"46","서울송원초등학교","서울특별시 성동구 동일로43길 9","성동구"
"47","서울성자초등학교","서울특별시 광진구 뚝섬로56길 7","광진구"
"48","서울성수초등학교","서울특별시 성동구 아차산로17길 21","성동구"
"49","서울사근초등학교","서울특별시 성동구 사근동11길 16","성동구"
"50","서울무학초등학교","서울특별시 성동구 무학봉15길 21","성동구"
"51","서울마장초등학교","서울특별시 성동구 마장로35나길 31","성동구"
"52","서울동호초등학교","서울특별시 성동구 매봉길 49-35","성동구"
"53","서울동자초등학교","서울특별시 광진구 뚝섬로 561","광진구"
"54","서울동의초등학교","서울특별시 광진구 영화사로 111","광진구"
"55","서울동명초등학교","서울특별시 성동구 마장로29길 29","성동구"
"56","서울금호초등학교","서울특별시 성동구 무수막길 69","성동구"
"57","서울금옥초등학교","서울특별시 성동구 독서당로 251","성동구"
"58","서울금북초등학교","서울특별시 성동구 행당로1길 13","성동구"
"59","서울구의초등학교","서울특별시 광진구 광나루로30길 49","광진구"
"60","서울구남초등학교","서울특별시 광진구 구의강변로 69","광진구"
"61","서울광진초등학교","서울특별시 광진구 자양로40길 41","광진구"
"62","서울광장초등학교","서울특별시 광진구 광장로1길 27","광진구"
"63","서울광남초등학교","서울특별시 광진구 아차산로70길 35","광진구"
"64","서울경일초등학교","서울특별시 성동구 뚝섬로 332","성동구"
"65","서울경수초등학교","서울특별시 성동구 뚝섬로13길 22","성동구"
"66","서울경동초등학교","서울특별시 성동구 성수일로 34","성동구"
"67","경복초등학교","서울특별시 광진구 천호대로130길 58","광진구"
"68","중앙대학교사범대학부속중학교","서울특별시 동작구 서달로 124","동작구"
"69","장승중학교","서울특별시 동작구 장승배기로10가길 25","동작구"
"70","인헌중학교","서울특별시 관악구 인헌9길 35","관악구"
"71","영등포중학교","서울특별시 동작구 등용로8길 5","동작구"
"72","신림중학교","서울특별시 관악구 신림로 40","관악구"
"73","신관중학교","서울특별시 관악구 신림로48길 17-16","관악구"
"74","숭의여자중학교","서울특별시 동작구 여의대방로36길 79","동작구"
"75","성보중학교","서울특별시 관악구 남부순환로156길 39","관악구"
"76","성남중학교","서울특별시 동작구 대방동길 74","동작구"
"77","서울문영여자중학교","서울특별시 관악구 관악로 85","관악구"
"78","상현중학교","서울특별시 동작구 사당로2길 2-19","동작구"
"79","상도중학교","서울특별시 동작구 사당로2가길 72","동작구"
"80","삼성중학교","서울특별시 관악구 신림로3가길 39-24","관악구"
"81","사당중학교","서울특별시 동작구 사당로9가길 58","동작구"
"82","봉원중학교","서울특별시 관악구 관악로24가길 15","관악구"
"83","봉림중학교","서울특별시 관악구 장군봉길 72","관악구"
"84","미성중학교","서울특별시 관악구 문성로16길 40","관악구"
"85","문창중학교","서울특별시 동작구 여의대방로22나길 40","동작구"
"86","동작중학교","서울특별시 동작구 동작대로39가길 83","동작구"
"87","동양중학교","서울특별시 동작구 흑석로9길 94","동작구"
"88","대방중학교","서울특별시 동작구 여의대방로10길 24","동작구"
"89","당곡중학교","서울특별시 관악구 봉천로13길 101","관악구"
"90","남성중학교","서울특별시 동작구 남부순환로269길 166","동작구"
"91","남서울중학교","서울특별시 관악구 남부순환로172길 97","관악구"
"92","남강중학교","서울특별시 관악구 난곡로34길 80","관악구"
"93","난우중학교","서울특별시 관악구 난곡로16길 32","관악구"
"94","국사봉중학교","서울특별시 동작구 양녕로20길 20","동작구"
"95","구암중학교","서울특별시 관악구 성현로 53","관악구"
"96","광신중학교","서울특별시 관악구 광신길 141","관악구"
"97","관악중학교","서울특별시 관악구 남부순환로237길 60","관악구"
"98","강현중학교","서울특별시 동작구 상도로13라길 22","동작구"
"99","강남중학교","서울특별시 동작구 대방동15길 29","동작구"
"100","중앙대학교사범대학부속초등학교","서울특별시 동작구 서달로 135","동작구"
"101","서울흑석초등학교","서울특별시 동작구 현충로 87","동작구"
"102","서울행림초등학교","서울특별시 동작구 솔밭로 47","동작구"
"103","서울청룡초등학교","서울특별시 관악구 관악로5길 61","관악구"
"104","서울조원초등학교","서울특별시 관악구 조원로 67","관악구"
"105","서울인헌초등학교","서울특별시 관악구 낙성대로 23","관악구"
"106","서울은천초등학교","서울특별시 관악구 은천로 69","관악구"
"107","서울은로초등학교","서울특별시 동작구 서달로 115","동작구"
"108","서울원신초등학교","서울특별시 관악구 광신길 177","관악구"
"109","서울원당초등학교","서울특별시 관악구 봉천로 505","관악구"
"110","서울영화초등학교","서울특별시 동작구 등용로8길 3","동작구"
"111","서울영본초등학교","서울특별시 동작구 만양로12가길 69","동작구"
"112","서울신우초등학교","서울특별시 관악구 호암로 498","관악구"
"113","서울신성초등학교","서울특별시 관악구 신림로 114","관악구"
"114","서울신상도초등학교","서울특별시 동작구 장승배기로 14","동작구"
"115","서울신봉초등학교","서울특별시 관악구 양녕로6나길 1","관악구"
"116","서울신림초등학교","서울특별시 관악구 문성로28길 31","관악구"
"117","서울신남성초등학교","서울특별시 동작구 사당로 146","동작구"
"118","서울신길초등학교","서울특별시 동작구 알마타길 16","동작구"
"119","서울상현초등학교","서울특별시 동작구 상도로58길 21","동작구"
"120","서울상도초등학교","서울특별시 동작구 성대로21길 62","동작구"
"121","서울삼일초등학교","서울특별시 동작구 사당로23나길 27","동작구"
"122","서울삼성초등학교","서울특별시 관악구 대학7길 52","관악구"
"123","서울사당초등학교","서울특별시 관악구 남현4길 51","관악구"
"124","서울봉현초등학교","서울특별시 관악구 성현로 117","관악구"
"125","서울봉천초등학교","서울특별시 관악구 행운1라길 17","관악구"
"126","서울본동초등학교","서울특별시 동작구 노량진로26길 16-40","동작구"
"127","서울보라매초등학교","서울특별시 동작구 여의대방로16길 30","동작구"
"128","서울미성초등학교","서울특별시 관악구 문성로 79","관악구"
"129","서울문창초등학교","서울특별시 동작구 신대방2길 14","동작구"
"130","서울동작초등학교","서울특별시 동작구 동작대로29길 214","동작구"
"131","서울대림초등학교","서울특별시 동작구 대방동1길 22","동작구"
"132","서울당곡초등학교","서울특별시 관악구 보라매로2길 23","관악구"
"133","서울노량진초등학교","서울특별시 동작구 장승배기로 160","동작구"
"134","서울남성초등학교","서울특별시 동작구 사당로23길 57-14","동작구"
"135","서울남사초등학교","서울특별시 동작구 동작대로13길 22","동작구"
"136","서울남부초등학교","서울특별시 관악구 남부순환로163길 14","관악구"
"137","서울난향초등학교","서울특별시 관악구 난향길 9","관악구"
"138","서울난우초등학교","서울특별시 관악구 난우길 40","관악구"
"139","서울난곡초등학교","서울특별시 관악구 난곡로35길 102","관악구"
"140","서울구암초등학교","서울특별시 관악구 구암길 1","관악구"
"141","서울관악초등학교","서울 관악구 청룡4길 49","관악구"
"142","서울강남초등학교","서울특별시 동작구 강남초등길 15","동작구"
"143","위례솔중학교","서울특별시 송파구 위례북로2길 10","송파구"
"144","서울위례솔초등학교","서울특별시 송파구 위례북로2길 12","송파구"
"145","강빛중학교","서울특별시 강동구 아리수로93다길 1","강동구"
"146","서울강빛초등학교","서울특별시 강동구 아리수로93다길 1","강동구"
"147","서울고현초등학교","서울특별시 강동구 상일로11길 110","강동구"
"148","해누리중학교","서울특별시 송파구 송파대로37길 95","송파구"
"149","서울해누리초등학교","서울특별시 송파구 송파대로37길 95","송파구"
"150","서울강솔초등학교","서울특별시 강동구 고덕로97길 80","강동구"
"151","서울위례별초등학교","서울특별시 송파구 위례광장로 243","송파구"
"152","한영중학교","서울특별시 강동구 동남로 832","강동구"
"153","한산중학교","서울특별시 강동구 풍성로 251","강동구"
"154","풍성중학교","서울특별시 송파구 강동대로2길 27","송파구"
"155","풍납중학교","서울특별시 송파구 올림픽로43길 20","송파구"
"156","천호중학교","서울특별시 강동구 상암로 153","강동구"
"157","천일중학교","서울특별시 강동구 천중로 57","강동구"
"158","정신여자중학교","서울특별시 송파구 올림픽로4길 16","송파구"
"159","잠실중학교","서울특별시 송파구 올림픽로35길 130","송파구"
"160","잠신중학교","서울특별시 송파구 잠실로 12","송파구"
"161","일신여자중학교","서울특별시 송파구 송파대로38길 8","송파구"
"162","오주중학교","서울특별시 송파구 동남로 281","송파구"
"163","오륜중학교","서울특별시 송파구 양재대로 1242","송파구"
"164","오금중학교","서울특별시 송파구 오금로35길 20","송파구"
"165","영파여자중학교","서울특별시 송파구 올림픽로 565","송파구"
"166","아주중학교","서울특별시 송파구 올림픽로4길 69","송파구"
"167","신천중학교","서울특별시 송파구 백제고분로 11","송파구"
"168","신암중학교","서울특별시 강동구 고덕로 65","강동구"
"169","신명중학교","서울특별시 강동구 명일로24길 25","강동구"
"170","송파중학교","서울특별시 송파구 동남로 203","송파구"
"171","송례중학교","서울특별시 송파구 위례순환로 429","송파구"
"172","세륜중학교","서울특별시 송파구 양재대로72길 41","송파구"
"173","성덕여자중학교","서울특별시 강동구 구천면로 396","강동구"
"174","성내중학교","서울특별시 강동구 성안로7길 36","강동구"
"175","석촌중학교","서울특별시 송파구 송이로15길 13","송파구"
"176","서울체육중학교","서울특별시 송파구 강동대로 232","송파구"
"177","상일여자중학교","서울특별시 강동구 천호대로219길 61","강동구"
"178","보인중학교","서울특별시 송파구 오금로49길 18","송파구"
"179","보성중학교","서울특별시 송파구 양재대로 1278","송파구"
"180","배재중학교","서울특별시 강동구 고덕로 227","강동구"
"181","배명중학교","서울특별시 송파구 삼학사로 11","송파구"
"182","방이중학교","서울특별시 송파구 오금로11길 64","송파구"
"183","방산중학교","서울특별시 송파구 오금로29길 31","송파구"
"184","문현중학교","서울특별시 송파구 충민로 99","송파구"
"185","문정중학교","서울특별시 송파구 문정로 73","송파구"
"186","명일중학교","서울특별시 강동구 양재대로156길 57","강동구"
"187","둔촌중학교","서울특별시 강동구 진황도로61길 25-30","강동구"
"188","동신중학교","서울특별시 강동구 진황도로 72","강동구"
"189","동북중학교","서울특별시 강동구 강동대로 305","강동구"
"190","고덕중학교","서울특별시 강동구 동남로82길 94","강동구"
"191","거원중학교","서울특별시 송파구 양산로2길 30","송파구"
"192","강일중학교","서울특별시 강동구 고덕로27길 12","강동구"
"193","강명중학교","서울특별시 강동구 상일로12길 56","강동구"
"194","강동중학교","서울특별시 강동구 풍산로 237","강동구"
"195","가원중학교","서울특별시 송파구 중대로10길 40-18","송파구"
"196","가락중학교","서울특별시 송파구 송이로 45","송파구"
"197","서울한산초등학교","서울특별시 강동구 풍성로 261","강동구"
"198","서울풍성초등학교","서울특별시 송파구 강동대로2길 13","송파구"
"199","서울풍납초등학교","서울특별시 송파구 풍성로 43","송파구"
"200","서울평화초등학교","서울특별시 송파구 송파대로26길 22","송파구"
"201","서울토성초등학교","서울특별시 송파구 풍성로20길 44","송파구"
"202","서울천호초등학교","서울특별시 강동구 구천면로 310-11","강동구"
"203","서울천일초등학교","서울특별시 강동구 구천면로 266","강동구"
"204","서울천동초등학교","서울특별시 강동구 성안로 200","강동구"
"205","서울중대초등학교","서울특별시 송파구 송파대로36길 8","송파구"
"206","서울잠현초등학교","서울특별시 송파구 올림픽로37길 109","송파구"
"207","서울잠전초등학교","서울특별시 송파구 올림픽로12길 51","송파구"
"208","서울잠일초등학교","서울특별시 송파구 올림픽로 95","송파구"
"209","서울잠실초등학교","서울특별시 송파구 올림픽로35길 20","송파구"
"210","서울잠신초등학교","서울특별시 송파구 잠실로 32","송파구"
"211","서울잠동초등학교","서울특별시 송파구 올림픽로35길 122","송파구"
"212","서울위례초등학교","서울특별시 강동구 명일로 23","강동구"
"213","서울오륜초등학교","서울특별시 송파구 양재대로 1196","송파구"
"214","서울오금초등학교","서울특별시 송파구 위례성대로22길 11","송파구"
"215","서울영풍초등학교","서울특별시 송파구 오금로57길 15","송파구"
"216","서울아주초등학교","서울특별시 송파구 올림픽로4길 59","송파구"
"217","서울신천초등학교","서울특별시 송파구 올림픽로 215","송파구"
"218","서울신암초등학교","서울특별시 강동구 올림픽로93길 33-16","강동구"
"219","서울신명초등학교","서울특별시 강동구 명일로24길 33","강동구"
"220","서울신가초등학교","서울특별시 송파구 송이로 75","송파구"
"221","서울송파초등학교","서울특별시 송파구 백제고분로 400","송파구"
"222","서울송전초등학교","서울특별시 송파구 석촌호수로 159","송파구"
"223","서울송례초등학교","서울특별시 송파구 위례순환로 439","송파구"
"224","서울세륜초등학교","서울특별시 송파구 양재대로 1264","송파구"
"225","서울성일초등학교","서울특별시 강동구 성내로15길 33","강동구"
"226","서울성내초등학교","서울특별시 강동구 성내로3길 19","강동구"
"227","서울선사초등학교","서울특별시 강동구 올림픽로 837","강동구"
"228","서울선린초등학교","서울특별시 강동구 진황도로61길 29","강동구"
"229","서울석촌초등학교","서울특별시 송파구 가락로11길 26","송파구"
"230","서울상일초등학교","서울특별시 강동구 천호대로 1477","강동구"
"231","서울삼전초등학교","서울특별시 송파구 백제고분로28길 19","송파구"
"232","서울버들초등학교","서울특별시 송파구 석촌호수로 81","송파구"
"233","서울방이초등학교","서울특별시 송파구 위례성대로10길 4","송파구"
"234","서울방산초등학교","서울특별시 송파구 오금로27길 42","송파구"
"235","서울문현초등학교","서울특별시 송파구 충민로 137","송파구"
"236","서울문정초등학교","서울특별시 송파구 문정로5길 20","송파구"
"237","서울문덕초등학교","서울특별시 송파구 송이로34길 60","송파구"
"238","서울묘곡초등학교","서울특별시 강동구 동남로79길 46","강동구"
"239","서울명일초등학교","서울특별시 강동구 고덕로38길 8","강동구"
"240","서울명원초등학교","서울특별시 강동구 명일로 364","강동구"
"241","서울명덕초등학교","서울특별시 강동구 양재대로156길 11","강동구"
"242","서울마천초등학교","서울특별시 송파구 마천로61다길 24","송파구"
"243","서울둔촌초등학교","서울특별시 강동구 양재대로88길 27","강동구"
"244","서울대명초등학교","서울특별시 강동구 상암로 271","강동구"
"245","서울남천초등학교","서울특별시 송파구 성내천로 207","송파구"
"246","서울길동초등학교","서울특별시 강동구 양재대로116길 69","강동구"
"247","서울고일초등학교","서울특별시 강동구 구천면로93길 20","강동구"
"248","서울고명초등학교","서울특별시 강동구 고덕로46길 53","강동구"
"249","서울고덕초등학교","서울특별시 강동구 아리수로82길 42","강동구"
"250","서울거원초등학교","서울특별시 송파구 양산로2길 26","송파구"
"251","서울거여초등학교","서울특별시 송파구 마천로25길 18","송파구"
"252","서울개롱초등학교","서울특별시 송파구 문정로 211","송파구"
"253","서울강일초등학교","서울특별시 강동구 아리수로98길 24","강동구"
"254","서울강명초등학교","서울특별시 강동구 상일로 74-1","강동구"
"255","서울강동초등학교","서울특별시 강동구 상암로14길 77","강동구"
"256","서울강덕초등학교","서울특별시 강동구 동남로82길 94-54","강동구"
"257","서울가주초등학교","서울특별시 송파구 오금로40길 37","송파구"
"258","서울가원초등학교","서울특별시 송파구 중대로4길 8","송파구"
"259","서울가락초등학교","서울특별시 송파구 송파대로37길 45","송파구"
"260","서울가동초등학교","서울특별시 송파구 중대로20길 47","송파구"
"261","서울대학교사범대학부설중학교","서울특별시 성북구 월곡로 36","성북구"
"262","숭곡중학교","서울특별시 성북구 종암로 208","성북구"
"263","영훈국제중학교","서울특별시 강북구 도봉로13가길 19","강북구"
"264","홍익대학교사범대학부속중학교","서울특별시 성북구 성북로14가길 23","성북구"
"265","한성여자중학교","서울특별시 성북구 삼선교로16길 118","성북구"
"266","창문여자중학교","서울특별시 강북구 월계로 61","강북구"
"267","신일중학교","서울특별시 강북구 솔매로49길 20","강북구"
"268","성암여자중학교","서울특별시 강북구 도봉로29길 52","강북구"
"269","성신여자중학교","서울특별시 성북구 북악산로 918","성북구"
"270","서라벌중학교","서울특별시 강북구 삼양로155길 37-9","강북구"
"271","동구여자중학교","서울특별시 성북구 성북로8길 71","성북구"
"272","남대문중학교","서울특별시 성북구 한천로 660-30","성북구"
"273","고명중학교","서울특별시 성북구 북악산로 870","성북구"
"274","고려대학교사범대학부속중학교","서울특별시 성북구 정릉로 161","성북구"
"275","길음중학교","서울특별시 성북구 길음로 144","성북구"
"276","화계중학교","서울특별시 강북구 화계사길 63","강북구"
"277","종암중학교","서울특별시 성북구 종암로5길 80-17","성북구"
"278","장위중학교","서울특별시 성북구 장위로4길 70","성북구"
"279","인수중학교","서울특별시 강북구 인수봉로75길 10","강북구"
"280","월곡중학교","서울특별시 성북구 장월로 6","성북구"
"281","용문중학교","서울특별시 성북구 고려대로17가길 46","성북구"
"282","수유중학교","서울특별시 강북구 인수봉로37길 40","강북구"
"283","수송중학교","서울특별시 강북구 한천로122길 21","강북구"
"284","석관중학교","서울특별시 성북구 한천로 526","성북구"
"285","삼선중학교","서울특별시 성북구 동소문로3길 69","성북구"
"286","삼각산중학교","서울특별시 강북구 삼양로19길 141","강북구"
"287","북악중학교","서울특별시 성북구 정릉로12길 41","성북구"
"288","번동중학교","서울특별시 강북구 오현로35길 87","강북구"
"289","미양중학교","서울특별시 강북구 인수봉로 39","강북구"
"290","개운중학교","서울특별시 성북구 북악산로 935","성북구"
"291","강북중학교","서울특별시 강북구 한천로150길 67","강북구"
"292","우촌초등학교","서울특별시 성북구 성북로4길 52-1","성북구"
"293","영훈초등학교","서울특별시 강북구 도봉로13가길 19","강북구"
"294","성신초등학교","서울특별시 성북구 북악산로 918","성북구"
"295","매원초등학교","서울특별시 성북구 북악산로 870","성북구"
"296","대광초등학교","서울특별시 성북구 안암로 5","성북구"
"297","광운초등학교","서울특별시 성북구 한천로 694","성북구"
"298","서울화계초등학교","서울특별시 강북구 솔매로50가길 25","강북구"
"299","서울청덕초등학교","서울특별시 성북구 정릉로9라길 11","성북구"
"300","서울정수초등학교","서울특별시 성북구 정릉로24길 58","성북구"
"301","서울정릉초등학교","서울특별시 성북구 솔샘로25가길 8","성북구"
"302","서울정덕초등학교","서울특별시 성북구 아리랑로 63","성북구"
"303","서울장위초등학교","서울특별시 성북구 장월로8가길 41","성북구"
"304","서울장월초등학교","서울특별시 성북구 한천로101길 66","성북구"
"305","서울장곡초등학교","서울특별시 성북구 장월로23길 16","성북구"
"306","서울일신초등학교","서울특별시 성북구 월곡로 74","성북구"
"307","서울인수초등학교","서울특별시 강북구 인수봉로 269","강북구"
"308","서울유현초등학교","서울특별시 강북구 인수봉로37길 24","강북구"
"309","서울월곡초등학교","서울특별시 성북구 장월로3길 42","성북구"
"310","서울우이초등학교","서울특별시 강북구 삼양로99길 36","강북구"
"311","서울오현초등학교","서울특별시 강북구 월계로 221","강북구"
"312","서울안암초등학교","서울특별시 성북구 인촌로7가길 39","성북구"
"313","서울숭인초등학교","서울특별시 성북구 오패산로16길 37","성북구"
"314","서울숭례초등학교","서울특별시 성북구 종암로5길 14","성북구"
"315","서울숭덕초등학교","서울특별시 성북구 정릉로 279","성북구"
"316","서울숭곡초등학교","서울특별시 성북구 종암로40길 30","성북구"
"317","서울수유초등학교","서울특별시 강북구 삼양로74길 39","강북구"
"318","서울수송초등학교","서울특별시 강북구 한천로124길 14","강북구"
"319","서울송천초등학교","서울특별시 강북구 삼양로20길 29","강북구"
"320","서울송중초등학교","서울특별시 강북구 오현로 9","강북구"
"321","서울성북초등학교","서울특별시 성북구 성북로 102-10","성북구"
"322","서울석관초등학교","서울특별시 성북구 돌곶이로22길 21","성북구"
"323","서울석계초등학교","서울특별시 성북구 한천로58길 273","성북구"
"324","서울삼양초등학교","서울특별시 강북구 삼양로49길 17","강북구"
"325","서울삼선초등학교","서울특별시 성북구 보문로29길 106","성북구"
"326","서울삼각산초등학교","서울특별시 강북구 삼양로19길 141","강북구"
"327","서울번동초등학교","서울특별시 강북구 오현로 204","강북구"
"328","서울미양초등학교","서울특별시 강북구 솔샘로 195","강북구"
"329","서울미아초등학교","서울특별시 성북구 삼양로 77","성북구"
"330","서울동신초등학교","서울특별시 성북구 보문사길 50","성북구"
"331","서울돈암초등학교","서울특별시 성북구 동소문로13길 38","성북구"
"332","서울길음초등학교","서울특별시 성북구 길음로 142","성북구"
"333","서울길원초등학교","서울특별시 성북구 길음로15길 55","성북구"
"334","서울개운초등학교","서울특별시 성북구 정릉로48길 52","성북구"
"335","내곡중학교","서울특별시 서초구 청계산로7길 9-20","서초구"
"336","서울자곡초등학교","서울특별시 강남구 자곡로 150","강남구"
"337","서울율현초등학교","서울특별시 강남구 밤고개로21길 15","강남구"
"338","세곡중학교","서울특별시 강남구 자곡로 81","강남구"
"339","서울우솔초등학교","서울특별시 서초구 양재대로2길 74","서초구"
"340","서울세명초등학교","서울특별시 강남구 자곡로 55","강남구"
"341","휘문중학교","서울특별시 강남구 역삼로 541","강남구"
"342","진선여자중학교","서울특별시 강남구 선릉로85길 27","강남구"
"343","중동중학교","서울특별시 강남구 일원로8길 37","강남구"
"344","은성중학교","서울특별시 강남구 남부순환로359길 36","강남구"
"345","숙명여자중학교","서울특별시 강남구 남부순환로 2807","강남구"
"346","세화여자중학교","서울특별시 서초구 신반포로 56-7","서초구"
"347","서문여자중학교","서울특별시 서초구 동광로12길 84","서초구"
"348","동덕여자중학교","서울특별시 서초구 효령로2길 123-5","서초구"
"349","단국대학교사범대학부속중학교","서울특별시 강남구 도곡로64길 21","강남구"
"350","청담중학교","서울특별시 강남구 압구정로61길 36","강남구"
"351","이수중학교","서울특별시 서초구 방배중앙로3길 32","서초구"
"352","원촌중학교","서울특별시 서초구 사평대로45길 10","서초구"
"353","영동중학교","서울특별시 서초구 성촌길 14","서초구"
"354","역삼중학교","서울특별시 강남구 도곡로43길 10","강남구"
"355","언주중학교","서울특별시 강남구 선릉로116길 57","강남구"
"356","언북중학교","서울특별시 강남구 도산대로38길 27","강남구"
"357","언남중학교","서울특별시 서초구 동산로 55","서초구"
"358","압구정중학교","서울특별시 강남구 압구정로 225","강남구"
"359","신사중학교","서울특별시 강남구 압구정로 123","강남구"
"360","신반포중학교","서울특별시 서초구 신반포로19길 26","서초구"
"361","신동중학교","서울특별시 서초구 나루터로 27","서초구"
"362","신구중학교","서울특별시 강남구 압구정로36길 17","강남구"
"363","수서중학교","서울특별시 강남구 광평로59길 57","강남구"
"364","서초중학교","서울특별시 서초구 반포대로13길 48","서초구"
"365","서일중학교","서울특별시 서초구 서운로21길 2","서초구"
"366","서운중학교","서울특별시 서초구 서운로 115","서초구"
"367","봉은중학교","서울특별시 강남구 영동대로128길 59","강남구"
"368","방배중학교","서울특별시 서초구 동광로 144","서초구"
"369","반포중학교","서울특별시 서초구 신반포로 67","서초구"
"370","도곡중학교","서울특별시 강남구 언주로57길 31","강남구"
"371","대치중학교","서울특별시 강남구 남부순환로378길 39","강남구"
"372","대청중학교","서울특별시 강남구 양재천로 321","강남구"
"373","대왕중학교","서울특별시 강남구 광평로20길 7","강남구"
"374","대명중학교","서울특별시 강남구 역삼로87길 26","강남구"
"375","구룡중학교","서울특별시 강남구 선릉로 103","강남구"
"376","경원중학교","서울특별시 서초구 신반포로33길 39","서초구"
"377","개포중학교","서울특별시 강남구 선릉로 9","강남구"
"378","개원중학교","서울특별시 강남구 영동대로 101","강남구"
"379","서울우면초등학교","서울특별시 서초구 태봉로","서초구"
"380","서울학동초등학교","서울특별시 강남구 선릉로115길 42","강남구"
"381","서울포이초등학교","서울특별시 강남구 개포로22길 87","강남구"
"382","서울청담초등학교","서울특별시 강남구 압구정로71길 9","강남구"
"383","서울잠원초등학교","서울특별시 서초구 신반포로16길 15-25","서초구"
"384","서울일원초등학교","서울특별시 강남구 영동대로4길 20","강남구"
"385","서울이수초등학교","서울특별시 서초구 방배천로4길 23","서초구"
"386","서울원촌초등학교","서울특별시 서초구 사평대로45길 26","서초구"
"387","서울원명초등학교","서울특별시 서초구 고무래로 90-6","서초구"
"388","서울우암초등학교","서울특별시 서초구 바우뫼로7길 38","서초구"
"389","서울왕북초등학교","서울특별시 강남구 광평로31길 74","강남구"
"390","서울영희초등학교","서울특별시 강남구 일원로 21","강남구"
"391","서울역삼초등학교","서울특별시 강남구 강남대로66길 21","강남구"
"392","서울언주초등학교","서울특별시 강남구 남부순환로363길 19","강남구"
"393","서울언북초등학교","서울특별시 강남구 삼성로135길 42","강남구"
"394","서울언남초등학교","서울특별시 서초구 헌릉로8길 42","서초구"
"395","서울양전초등학교","서울특별시 강남구 개포로 513","강남구"
"396","서울양재초등학교","서울특별시 서초구 바우뫼로18길 14","서초구"
"397","서울압구정초등학교","서울특별시 강남구 압구정로39길 29","강남구"
"398","서울신중초등학교","서울특별시 서초구 남부순환로317길 15","서초구"
"399","서울신동초등학교","서울특별시 서초구 나루터로 15","서초구"
"400","서울신구초등학교","서울특별시 강남구 압구정로18길 28","강남구"
"401","서울수서초등학교","서울특별시 강남구 광평로51길 46","강남구"
"402","서울서초초등학교","서울특별시 서초구 서운로 178","서초구"
"403","서울서일초등학교","서울특별시 서초구 남부순환로339길 38","서초구"
"404","서울서이초등학교","서울특별시 서초구 서운로 35","서초구"
"405","서울서원초등학교","서울특별시 서초구 고무래로 63","서초구"
